p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
PD_ieu-b-7	CDG_29906448	0.035	0.0326	1.0721	0.2837	0.3506	0.0143	1.0261	0.0127	0.003	0.0064
PD_ieu-b-7	CDG_31926635	0.0617	0.0408	1.5118	0.1306	0.0771	0.0033	1.0421	0.0108	-0.0019	0.0065
PD_ieu-b-7	DE_ukb-b-20045	-0.0709	0.0871	-0.8142	0.4156	0.0069	0.0012	1.0056	0.008	-0.0075	0.0062
PD_ieu-b-7	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD_ieu-b-7	DHA_CHARGE	0.1097	0.1157	0.9476	0.3433	0.1182	0.0534	0.9986	0.0068	0.002	0.0044
PD_ieu-b-7	DHA_pct_UKB	0.0812	0.0483	1.6801	0.0929	0.1239	0.0112	1.0332	0.0293	0.0014	0.0053
PD_ieu-b-7	DHA_UKB	0.0649	0.0514	1.2619	0.207	0.1124	0.0115	1.0666	0.0403	-0.0038	0.0049
PD_ieu-b-7	DPA_CHARGE	0.0877	0.1156	0.7584	0.4482	0.1879	0.1021	1.0094	0.0071	-0.0022	0.0043
PD_ieu-b-7	EPA_CHARGE	NA	NA	NA	NA	-0.249	0.0528	1.0733	0.0067	-0.0012	0.0043
PD_ieu-b-7	GLA_CHARGE	NA	NA	NA	NA	-0.3767	0.0965	1.0834	0.015	-0.0097	0.0048
PD_ieu-b-7	INS_ukb-b-3957	-0.011	0.0314	-0.3511	0.7255	0.0626	0.0023	1.0264	0.0091	-0.0016	0.0047
PD_ieu-b-7	LA_CHARGE	-0.111	0.25	-0.444	0.6571	0.1561	0.1432	1.0176	0.0089	0.0048	0.0045
PD_ieu-b-7	LA_pct_UKB	0.1004	0.0485	2.0678	0.0387	0.122	0.0134	1.0462	0.0247	0.004	0.0053
PD_ieu-b-7	LA_UKB	0.0462	0.0459	1.0059	0.3145	0.1221	0.0239	1.0274	0.0294	-0.0076	0.005
PD_ieu-b-7	MDD_22472876	0.1064	0.0836	1.2722	0.2033	0.1618	0.0301	1.0176	0.0087	-0.0023	0.0066
PD_ieu-b-7	MDD_30718901	-0.0174	0.0334	-0.5197	0.6033	0.061	0.0024	0.9941	0.01	0.0052	0.0057
PD_ieu-b-7	MooD_ukb-d-KRA_PSY_MOOD	-0.0829	0.0959	-0.8646	0.3872	0.0059	0.0012	0.9957	0.0067	-0.0012	0.005
PD_ieu-b-7	OCD_28761083	0.0895	0.0789	1.1335	0.257	0.3211	0.049	0.9944	0.0072	0.0062	0.005
PD_ieu-b-7	Omega_3_pct_UKB	0.0905	0.0549	1.6484	0.0993	0.0964	0.0119	1.0698	0.0547	-0.0029	0.005
PD_ieu-b-7	Omega_3_UKB	0.0534	0.0525	1.0174	0.309	0.119	0.0185	1.0694	0.0489	-0.0067	0.0049
PD_ieu-b-7	Omega_6_by_Omega_3_UKB	-0.0649	0.0569	-1.1406	0.254	0.0931	0.0128	1.0718	0.0528	0.0051	0.0049
PD_ieu-b-7	Omega_6_pct_UKB	0.0501	0.0463	1.0832	0.2787	0.146	0.0195	1.0295	0.0203	0.0112	0.0056
PD_ieu-b-7	Omega_6_UKB	0.0168	0.0476	0.3537	0.7235	0.1229	0.0251	1.0344	0.0321	-0.0065	0.0051
PD_ieu-b-7	PD_ieu-b-7	1	8.87E-07	1.13E+06	0	0.0163	0.0016	0.9803	0.007	0.9803	0.007
PD_ieu-b-7	PTSD_31594949	-0.0694	0.0831	-0.8353	0.4036	0.0166	0.003	1.0238	0.0065	-0.0021	0.0053
PD_ieu-b-7	PUFA_pct_UKB	0.0808	0.0431	1.8768	0.0605	0.1646	0.0198	1.021	0.0156	0.0086	0.0057
PD_ieu-b-7	PUFA_UKB	0.0276	0.046	0.5998	0.5486	0.1416	0.0278	1.0382	0.0325	-0.0074	0.005
PD_ieu-b-7	SCZ_21926974	0.1087	0.0525	2.0731	0.0382	0.2319	0.0143	1.0295	0.0111	-0.0075	0.0074
PD_ieu-b-7	SCZ_23974872	0.0859	0.04	2.1472	0.0318	0.2851	0.0147	1.0219	0.0097	-0.0067	0.0061
PD_ieu-b-7	SCZ_25056061	-0.0056	0.0364	-0.1533	0.8782	1157.0953	58.4116	1.073	0.0171	0.0108	0.0071
PD_ieu-b-7	TS_30818990	-0.0324	0.0663	-0.4882	0.6254	0.3639	0.043	1.0147	0.0077	0.0034	0.0054
PTSD_31594949	AA_CHARGE	-0.2024	0.2546	-0.7948	0.4267	0.0874	0.054	1.0348	0.0301	-0.004	0.0052
PTSD_31594949	AD_30617256	0.127	0.1263	1.0056	0.3146	0.0082	0.0051	1.0554	0.0588	0.0118	0.0054
PTSD_31594949	ADD_30336701_C	-0.2191	0.0739	-2.9635	0.003	0.0841	0.0053	0.9976	0.0076	-0.022	0.0051
PTSD_31594949	ADD_30336701_P	0.3816	0.0886	4.3051	1.67E-05	0.0602	0.0047	1.0028	0.0069	0.0323	0.0047
PTSD_31594949	ADD_30336701_T	-0.1048	0.0699	-1.4982	0.1341	0.0931	0.0055	0.9992	0.0075	-0.0075	0.005
PTSD_31594949	ADHD_30478444	0.656	0.0806	8.135	4.12E-16	0.2365	0.0153	1.0365	0.0102	0.0375	0.0061
PTSD_31594949	AdrA_CHARGE	0.0887	0.1916	0.463	0.6434	0.1517	0.0827	1.0037	0.0084	-0.0083	0.0051
PTSD_31594949	ALA_CHARGE	0.7466	3.8399	0.1944	0.8458	0.0371	0.0626	1.006	0.0075	-0.0138	0.0042
PTSD_31594949	AN_28494655	0.035	0.1194	0.2934	0.7692	0.2315	0.0363	1.0121	0.008	0.0083	0.0054
PTSD_31594949	AN_31308545	0.1929	0.0772	2.4986	0.0125	0.181	0.013	1.0237	0.012	0.0384	0.0072
PTSD_31594949	ANX_26754954	0.4864	0.2026	2.401	0.0164	0.0777	0.0299	1.0023	0.0077	0.0146	0.0053
PTSD_31594949	ASD_28540026	0.0333	0.1058	0.3145	0.7532	0.2723	0.0337	0.9734	0.0077	-0.0035	0.005
PTSD_31594949	ASD_30804558	0.3473	0.0897	3.8704	0.0001	0.195	0.0165	1.01	0.0095	0.0294	0.0065
PTSD_31594949	BIP_21926972	0.1465	0.0946	1.5485	0.1215	0.4689	0.04	1.0075	0.0104	0.0104	0.007
PTSD_31594949	BIP_31043756	0.222	0.0602	3.6867	0.0002	0.3469	0.0167	1.0246	0.0099	0.0221	0.0055
PTSD_31594949	BIP_34002096	0.4175	0.057	7.3277	2.34E-13	0.0699	0.003	1.0317	0.0113	0.021	0.0058
PTSD_31594949	CDG_23453885	0.5697	0.0932	6.1134	9.75E-10	0.1728	0.0131	1.0285	0.0113	-0.002	0.0072
PTSD_31594949	CDG_29906448	0.3656	0.0545	6.7047	2.02E-11	0.3471	0.015	1.0334	0.0131	0.0139	0.0065
PTSD_31594949	CDG_31926635	0.7161	0.0691	10.3575	3.87E-25	0.0759	0.0034	1.0481	0.0113	0.0985	0.0061
PTSD_31594949	DE_ukb-b-20045	0.8307	0.1392	5.9656	2.44E-09	0.0066	0.0013	1.0091	0.0084	0.0173	0.0059
PTSD_31594949	DGLA_CHARGE	0.2247	0.4099	0.5481	0.5836	0.1067	0.1063	1.0114	0.0068	-0.0084	0.0046
PTSD_31594949	DHA_CHARGE	0.0343	0.1925	0.1779	0.8588	0.1055	0.0539	1.0004	0.0072	-0.0097	0.0044
PTSD_31594949	DHA_pct_UKB	-0.2923	0.0697	-4.1916	2.77E-05	0.1223	0.0108	1.0367	0.0321	-0.0085	0.0054
PTSD_31594949	DHA_UKB	-0.255	0.0684	-3.7303	0.0002	0.111	0.0115	1.0696	0.0435	-0.0037	0.0049
PTSD_31594949	DPA_CHARGE	0.0203	0.1525	0.1333	0.894	0.2002	0.1003	1.0066	0.0079	-0.0079	0.0043
PTSD_31594949	EPA_CHARGE	NA	NA	NA	NA	-0.2638	0.054	1.0755	0.0073	-0.0364	0.0045
PTSD_31594949	GLA_CHARGE	NA	NA	NA	NA	-0.1562	0.0666	1.0421	0.0089	-0.0308	0.0046
PTSD_31594949	INS_ukb-b-3957	0.459	0.0594	7.7237	1.13E-14	0.0624	0.0024	1.0275	0.0105	0.0254	0.0061
PTSD_31594949	LA_CHARGE	0.0042	0.1599	0.0262	0.9791	0.168	0.1339	1.0148	0.0101	0.0011	0.0047
PTSD_31594949	LA_pct_UKB	-0.147	0.0691	-2.1286	0.0333	0.1203	0.014	1.0501	0.0281	-0.0112	0.0052
PTSD_31594949	LA_UKB	-0.0069	0.0774	-0.0891	0.929	0.1206	0.0255	1.0305	0.0352	-0.0018	0.0055
PTSD_31594949	MDD_22472876	0.6962	0.1692	4.1159	3.86E-05	0.1551	0.0297	1.0206	0.0087	0.0066	0.0062
PTSD_31594949	MDD_30718901	0.7278	0.0696	10.4516	1.44E-25	0.0605	0.0023	0.9983	0.0103	0.0675	0.0057
PTSD_31594949	MooD_ukb-d-KRA_PSY_MOOD	0.2521	0.1509	1.6706	0.0948	0.0054	0.0013	0.9991	0.0069	0.0142	0.0049
PTSD_31594949	OCD_28761083	0.0981	0.1046	0.9375	0.3485	0.33	0.0508	0.9924	0.0076	-0.0004	0.005
PTSD_31594949	Omega_3_pct_UKB	-0.3086	0.0743	-4.1545	3.26E-05	0.0949	0.0129	1.0733	0.0585	-0.0018	0.0048
PTSD_31594949	Omega_3_UKB	-0.1894	0.0711	-2.663	0.0077	0.1184	0.0193	1.0706	0.0526	0.0018	0.0048
PTSD_31594949	Omega_6_by_Omega_3_UKB	0.2527	0.0741	3.4098	0.0007	0.0913	0.0139	1.0758	0.0566	-0.0022	0.0047
PTSD_31594949	Omega_6_pct_UKB	-0.1177	0.0694	-1.6978	0.0895	0.1451	0.0199	1.0318	0.0231	-0.0125	0.0056
PTSD_31594949	Omega_6_UKB	0.0224	0.0767	0.292	0.7703	0.1216	0.0267	1.0373	0.038	-0.0016	0.0056
PTSD_31594949	PD_ieu-b-7	-0.0694	0.0831	-0.8353	0.4036	0.0162	0.0017	0.9821	0.0078	-0.0021	0.0053
PTSD_31594949	PTSD_31594949	1	2.01E-05	49790.4787	0	0.0168	0.0029	1.0237	0.0066	1.0237	0.0066
PTSD_31594949	PUFA_pct_UKB	-0.2084	0.067	-3.1121	0.0019	0.1632	0.0193	1.0235	0.017	-0.0133	0.0059
PTSD_31594949	PUFA_UKB	-0.0263	0.0718	-0.3667	0.7139	0.1407	0.0289	1.0397	0.0367	-0.001	0.0055
PTSD_31594949	SCZ_21926974	0.4318	0.0914	4.7219	2.34E-06	0.2322	0.0141	1.0284	0.0111	0.0035	0.0078
PTSD_31594949	SCZ_23974872	0.3988	0.0728	5.476	4.35E-08	0.2837	0.015	1.0238	0.0099	0.0054	0.0063
PTSD_31594949	SCZ_25056061	0.3355	0.0601	5.5842	2.35E-08	1143.7391	58.3719	1.0812	0.0169	0.0198	0.0077
PTSD_31594949	TS_30818990	-0.0982	0.0995	-0.9864	0.3239	0.3576	0.0429	1.0169	0.0078	0.0226	0.0053
PUFA_pct_UKB	AA_CHARGE	0.1605	0.1341	1.1969	0.2313	0.0828	0.0663	1.0351	0.0252	0.0167	0.0117
PUFA_pct_UKB	AD_30617256	-0.2284	0.0984	-2.3203	0.0203	0.0086	0.0049	1.0514	0.0571	0.0059	0.0086
PUFA_pct_UKB	ADD_30336701_C	0.1125	0.0375	2.9976	0.0027	0.0831	0.0055	1.0002	0.0069	-0.0091	0.0057
PUFA_pct_UKB	ADD_30336701_P	-0.0983	0.047	-2.092	0.0364	0.0599	0.0048	1.0035	0.0063	-0.0168	0.0054
PUFA_pct_UKB	ADD_30336701_T	0.0747	0.0371	2.0162	0.0438	0.0916	0.0058	1.0027	0.007	-0.0122	0.0057
PUFA_pct_UKB	ADHD_30478444	-0.3009	0.043	-6.9968	2.62E-12	0.2371	0.0153	1.0359	0.0102	-0.0144	0.0074
PUFA_pct_UKB	AdrA_CHARGE	0.0728	0.2696	0.27	0.7872	0.1553	0.1025	1.0038	0.007	-0.01	0.0054
PUFA_pct_UKB	ALA_CHARGE	0.1085	0.496	0.2187	0.8269	0.0423	0.0647	1.0052	0.007	-0.0112	0.006
PUFA_pct_UKB	AN_28494655	0.2563	0.0717	3.5735	0.0004	0.2271	0.036	1.0134	0.0075	-0.0003	0.0061
PUFA_pct_UKB	AN_31308545	0.2214	0.0402	5.5074	3.64E-08	0.1812	0.013	1.0234	0.012	0.004	0.0081
PUFA_pct_UKB	ANX_26754954	-0.2562	0.1103	-2.3221	0.0202	0.076	0.031	1.0029	0.0076	0.004	0.0063
PUFA_pct_UKB	ASD_28540026	-0.0046	0.0567	-0.0811	0.9354	0.2896	0.0326	0.9679	0.0076	0.0073	0.0059
PUFA_pct_UKB	ASD_30804558	-0.0282	0.055	-0.5135	0.6076	0.1955	0.0166	1.0098	0.0095	-0.0029	0.0087
PUFA_pct_UKB	BIP_21926972	0.1385	0.0513	2.7005	0.0069	0.4708	0.0406	1.0065	0.0102	-0.0135	0.0076
PUFA_pct_UKB	BIP_31043756	0.0653	0.0347	1.8812	0.06	0.3486	0.017	1.0227	0.0098	-0.0068	0.007
PUFA_pct_UKB	BIP_34002096	0.0475	0.0317	1.4986	0.134	0.07	0.003	1.0312	0.0113	-0.0067	0.0068
PUFA_pct_UKB	CDG_23453885	0.1094	0.0386	2.8355	0.0046	0.1752	0.0132	1.0256	0.0115	-0.0186	0.0072
PUFA_pct_UKB	CDG_29906448	0.1034	0.028	3.6945	0.0002	0.35	0.0146	1.0281	0.0128	-0.016	0.007
PUFA_pct_UKB	CDG_31926635	-0.1179	0.0277	-4.2519	2.12E-05	0.077	0.0033	1.0419	0.0105	-0.0147	0.0071
PUFA_pct_UKB	DE_ukb-b-20045	-0.3236	0.0603	-5.3628	8.19E-08	0.0069	0.0012	1.006	0.0077	-0.0212	0.0057
PUFA_pct_UKB	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PUFA_pct_UKB	DHA_CHARGE	0.2855	0.1161	2.4585	0.014	0.1197	0.0537	0.9978	0.0065	0.0122	0.005
PUFA_pct_UKB	DHA_pct_UKB	0.7795	0.0227	34.366	8.12E-259	0.1237	0.0111	1.0335	0.03	0.6287	0.0149
PUFA_pct_UKB	DHA_UKB	0.3505	0.0704	4.9758	6.50E-07	0.1123	0.0115	1.0669	0.0409	0.2665	0.0161
PUFA_pct_UKB	DPA_CHARGE	0.2387	0.1802	1.3249	0.1852	0.1942	0.1089	1.0083	0.0071	-0.003	0.0057
PUFA_pct_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2473	0.0568	1.072	0.0067	0.0028	0.0051
PUFA_pct_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.3636	0.0984	1.0808	0.0141	-0.0046	0.005
PUFA_pct_UKB	INS_ukb-b-3957	-0.1834	0.0265	-6.9124	4.77E-12	0.0625	0.0024	1.0262	0.0091	-0.0493	0.0063
PUFA_pct_UKB	LA_CHARGE	0.0109	1.3224	0.0083	0.9934	0.1584	0.1589	1.0174	0.0073	-0.012	0.0054
PUFA_pct_UKB	LA_pct_UKB	0.759	0.0565	13.4305	4.01E-41	0.1215	0.0135	1.0473	0.0252	0.7078	0.0183
PUFA_pct_UKB	LA_UKB	-0.3049	0.0803	-3.795	0.0001	0.1219	0.024	1.0279	0.0297	-0.1554	0.014
PUFA_pct_UKB	MDD_22472876	-0.0527	0.0621	-0.8488	0.396	0.1611	0.03	1.0183	0.0086	-0.0093	0.0071
PUFA_pct_UKB	MDD_30718901	-0.1926	0.024	-8.0349	9.37E-16	0.0609	0.0024	0.995	0.01	-0.0165	0.0064
PUFA_pct_UKB	MooD_ukb-d-KRA_PSY_MOOD	-0.1039	0.0665	-1.5618	0.1183	0.0058	0.0013	0.996	0.0066	-0.005	0.0051
PUFA_pct_UKB	OCD_28761083	0.2268	0.0636	3.565	0.0004	0.3148	0.0496	0.9954	0.007	-0.0007	0.0062
PUFA_pct_UKB	Omega_3_pct_UKB	0.3143	0.0649	4.8441	1.27E-06	0.096	0.0121	1.0709	0.056	0.2831	0.0181
PUFA_pct_UKB	Omega_3_UKB	-0.1435	0.0802	-1.7885	0.0737	0.1187	0.0185	1.0702	0.0497	-0.0541	0.018
PUFA_pct_UKB	Omega_6_by_Omega_3_UKB	0.0359	0.0812	0.4421	0.6584	0.0927	0.013	1.073	0.0538	-0.0192	0.0192
PUFA_pct_UKB	Omega_6_pct_UKB	0.8896	0.0513	17.3259	3.00E-67	0.1458	0.0195	1.0302	0.0205	0.9074	0.0173
PUFA_pct_UKB	Omega_6_UKB	-0.291	0.0768	-3.7879	0.0002	0.1227	0.0251	1.0349	0.0324	-0.2022	0.0147
PUFA_pct_UKB	PD_ieu-b-7	0.0808	0.0431	1.8768	0.0605	0.0163	0.0016	0.9803	0.007	0.0086	0.0057
PUFA_pct_UKB	PTSD_31594949	-0.2084	0.067	-3.1121	0.0019	0.0169	0.0029	1.0235	0.0066	-0.0133	0.0059
PUFA_pct_UKB	PUFA_pct_UKB	1	1.57E-05	63851.7724	0	0.1644	0.0197	1.0213	0.0156	1.0213	0.0156
PUFA_pct_UKB	PUFA_UKB	-0.2109	0.1066	-1.9789	0.0478	0.1414	0.0277	1.0385	0.0325	-0.186	0.0138
PUFA_pct_UKB	SCZ_21926974	0.1597	0.0404	3.9581	7.55E-05	0.2318	0.0138	1.0289	0.0109	-0.0192	0.0074
PUFA_pct_UKB	SCZ_23974872	0.139	0.0343	4.049	5.14E-05	0.2855	0.0151	1.0216	0.0096	-0.0161	0.0075
PUFA_pct_UKB	SCZ_25056061	0.1103	0.0422	2.6144	0.0089	1157.2157	58.6017	1.073	0.0169	-0.0211	0.0111
PUFA_pct_UKB	TS_30818990	-0.0379	0.0474	-0.8004	0.4235	0.3602	0.0428	1.0162	0.0078	0.0055	0.0052
PUFA_UKB	AA_CHARGE	0.2105	0.1609	1.3076	0.191	0.0828	0.0663	1.0351	0.0252	0.0072	0.0102
PUFA_UKB	AD_30617256	-0.0602	0.1156	-0.5205	0.6027	0.0086	0.0049	1.0514	0.0571	0.0128	0.0203
PUFA_UKB	ADD_30336701_C	0.0471	0.0412	1.1427	0.2532	0.0831	0.0055	1.0002	0.0069	0.0259	0.0059
PUFA_UKB	ADD_30336701_P	0.0775	0.0456	1.7003	0.0891	0.0599	0.0048	1.0035	0.0063	0.005	0.0054
PUFA_UKB	ADD_30336701_T	0.0577	0.0402	1.4368	0.1508	0.0916	0.0058	1.0027	0.007	0.0233	0.0059
PUFA_UKB	ADHD_30478444	-0.0657	0.0417	-1.5757	0.1151	0.2371	0.0153	1.0359	0.0102	0.0075	0.0081
PUFA_UKB	AdrA_CHARGE	-0.1562	0.3156	-0.4949	0.6207	0.1553	0.1025	1.0038	0.007	0.0035	0.0057
PUFA_UKB	ALA_CHARGE	-0.4104	0.3403	-1.2062	0.2278	0.0423	0.0647	1.0052	0.007	0.0043	0.006
PUFA_UKB	AN_28494655	0.0598	0.0621	0.9629	0.3356	0.2271	0.036	1.0134	0.0075	0.0027	0.0063
PUFA_UKB	AN_31308545	0.0608	0.0446	1.3645	0.1724	0.1812	0.013	1.0234	0.012	-0.002	0.0084
PUFA_UKB	ANX_26754954	0.17	0.1032	1.6468	0.0996	0.076	0.031	1.0029	0.0076	-0.0058	0.0062
PUFA_UKB	ASD_28540026	0.1152	0.0519	2.2183	0.0265	0.2896	0.0326	0.9679	0.0076	-0.0076	0.0055
PUFA_UKB	ASD_30804558	0.0362	0.06	0.6031	0.5464	0.1955	0.0166	1.0098	0.0095	-0.0056	0.0084
PUFA_UKB	BIP_21926972	0.0656	0.0519	1.2641	0.2062	0.4708	0.0406	1.0065	0.0102	-0.0083	0.0082
PUFA_UKB	BIP_31043756	0.0152	0.0332	0.4582	0.6468	0.3486	0.017	1.0227	0.0098	-0.0066	0.0068
PUFA_UKB	BIP_34002096	-0.0161	0.0309	-0.5225	0.6013	0.07	0.003	1.0312	0.0113	0.0018	0.0066
PUFA_UKB	CDG_23453885	0.0103	0.0335	0.3075	0.7585	0.1752	0.0132	1.0256	0.0115	-0.0096	0.0075
PUFA_UKB	CDG_29906448	-0.0066	0.0272	-0.2428	0.8082	0.35	0.0146	1.0281	0.0128	-0.007	0.0073
PUFA_UKB	CDG_31926635	0.0016	0.0282	0.0573	0.9543	0.077	0.0033	1.0419	0.0105	-0.0066	0.0065
PUFA_UKB	DE_ukb-b-20045	-0.0941	0.0636	-1.478	0.1394	0.0069	0.0012	1.006	0.0077	-0.0125	0.0063
PUFA_UKB	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PUFA_UKB	DHA_CHARGE	0.3887	0.1332	2.9178	0.0035	0.1197	0.0537	0.9978	0.0065	-0.0037	0.0049
PUFA_UKB	DHA_pct_UKB	-0.0073	0.0641	-0.1136	0.9096	0.1237	0.0111	1.0335	0.03	0.0438	0.0165
PUFA_UKB	DHA_UKB	0.5915	0.0443	13.3439	1.28E-40	0.1123	0.0115	1.0669	0.0409	0.576	0.0263
PUFA_UKB	DPA_CHARGE	0.2522	0.1209	2.0857	0.037	0.1942	0.1089	1.0083	0.0071	-0.0033	0.0053
PUFA_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2473	0.0568	1.072	0.0067	0.0029	0.005
PUFA_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.3636	0.0984	1.0808	0.0141	-0.0027	0.0055
PUFA_UKB	INS_ukb-b-3957	0.0463	0.0274	1.6914	0.0908	0.0625	0.0024	1.0262	0.0091	0.0083	0.0062
PUFA_UKB	LA_CHARGE	-0.3511	0.4779	-0.7345	0.4626	0.1584	0.1589	1.0174	0.0073	0.0066	0.0059
PUFA_UKB	LA_pct_UKB	-0.1048	0.0802	-1.3073	0.1911	0.1215	0.0135	1.0473	0.0252	0.0762	0.0196
PUFA_UKB	LA_UKB	0.8564	0.093	9.2088	3.30E-20	0.1219	0.024	1.0279	0.0297	0.9473	0.0304
PUFA_UKB	MDD_22472876	-0.0434	0.071	-0.6111	0.5411	0.1611	0.03	1.0183	0.0086	-0.0031	0.0077
PUFA_UKB	MDD_30718901	0.0019	0.0265	0.0721	0.9425	0.0609	0.0024	0.995	0.01	-0.0104	0.0066
PUFA_UKB	MooD_ukb-d-KRA_PSY_MOOD	0.0224	0.0707	0.3172	0.7511	0.0058	0.0013	0.996	0.0066	-0.0032	0.0048
PUFA_UKB	OCD_28761083	0.0367	0.0656	0.5597	0.5757	0.3148	0.0496	0.9954	0.007	-0.0031	0.0062
PUFA_UKB	Omega_3_pct_UKB	0.4154	0.0606	6.8576	7.00E-12	0.096	0.0121	1.0709	0.056	0.2938	0.0218
PUFA_UKB	Omega_3_UKB	0.7994	0.0343	23.2935	5.16E-120	0.1187	0.0185	1.0702	0.0497	0.6802	0.0273
PUFA_UKB	Omega_6_by_Omega_3_UKB	-0.547	0.0643	-8.5	1.90E-17	0.0927	0.013	1.073	0.0538	-0.3493	0.0234
PUFA_UKB	Omega_6_pct_UKB	-0.4477	0.073	-6.1311	8.73E-10	0.1458	0.0195	1.0302	0.0205	-0.3132	0.0178
PUFA_UKB	Omega_6_UKB	0.9655	0.0183	52.6869	0	0.1227	0.0251	1.0349	0.0324	1.0018	0.032
PUFA_UKB	PD_ieu-b-7	0.0276	0.046	0.5998	0.5486	0.0163	0.0016	0.9803	0.007	-0.0074	0.005
PUFA_UKB	PTSD_31594949	-0.0263	0.0718	-0.3667	0.7139	0.0169	0.0029	1.0235	0.0066	-0.001	0.0055
PUFA_UKB	PUFA_pct_UKB	-0.2109	0.1066	-1.9789	0.0478	0.1644	0.0197	1.0213	0.0156	-0.186	0.0138
PUFA_UKB	PUFA_UKB	1	1.79E-05	55993.3666	0	0.1414	0.0277	1.0385	0.0325	1.0385	0.0325
PUFA_UKB	SCZ_21926974	-0.0413	0.0486	-0.8504	0.3951	0.2318	0.0138	1.0289	0.0109	0.0017	0.0087
PUFA_UKB	SCZ_23974872	-0.0374	0.0381	-0.9813	0.3265	0.2855	0.0151	1.0216	0.0096	0.0056	0.0074
PUFA_UKB	SCZ_25056061	-0.0371	0.0494	-0.7513	0.4525	1157.2157	58.6017	1.073	0.0169	-0.0008	0.012
PUFA_UKB	TS_30818990	0.0868	0.0481	1.8055	0.071	0.3602	0.0428	1.0162	0.0078	-0.0114	0.0047
SCZ_21926974	AA_CHARGE	-0.1497	0.1413	-1.059	0.2896	0.1069	0.0603	1.0261	0.0296	0.006	0.0064
SCZ_21926974	AD_30617256	0.0846	0.0611	1.3851	0.166	0.0126	0.0017	0.9992	0.011	0.0016	0.0076
SCZ_21926974	ADD_30336701_C	0.0147	0.0458	0.3215	0.7478	0.0845	0.0062	0.9929	0.0106	-0.0022	0.0075
SCZ_21926974	ADD_30336701_P	0.2098	0.0526	3.9906	6.59E-05	0.0576	0.0056	1.01	0.009	-0.0041	0.0071
SCZ_21926974	ADD_30336701_T	0.0566	0.0435	1.3025	0.1927	0.0926	0.0063	0.9974	0.0104	-0.0022	0.0077
SCZ_21926974	ADHD_30478444	0.1487	0.0496	2.9993	0.0027	0.2455	0.0179	1.0242	0.0129	0.0192	0.009
SCZ_21926974	AdrA_CHARGE	-0.2869	0.1503	-1.9096	0.0562	0.1263	0.0824	1.0111	0.0101	0.0087	0.0071
SCZ_21926974	ALA_CHARGE	0.5301	0.8379	0.6326	0.527	0.0305	0.0602	1.009	0.0091	-0.0074	0.007
SCZ_21926974	AN_28494655	0.2781	0.0728	3.8172	0.0001	0.2461	0.0427	1.0087	0.0111	0.0602	0.0079
SCZ_21926974	AN_31308545	0.2328	0.047	4.9522	7.34E-07	0.182	0.014	1.0248	0.0147	0.039	0.0093
SCZ_21926974	ANX_26754954	0.1786	0.1254	1.4241	0.1544	0.0767	0.0331	1.0016	0.0091	0.016	0.0073
SCZ_21926974	ASD_28540026	0.1458	0.07	2.0821	0.0373	0.2928	0.038	0.967	0.0094	0.0033	0.0068
SCZ_21926974	ASD_30804558	0.2033	0.0657	3.094	0.002	0.2053	0.0199	0.9993	0.0125	0.0048	0.0091
SCZ_21926974	BIP_21926972	0.6806	0.0477	14.2541	4.23E-46	0.474	0.042	1.0053	0.0111	0.226	0.0077
SCZ_21926974	BIP_31043756	0.6125	0.0366	16.716	1.00E-62	0.3408	0.0195	1.0294	0.0116	0.1855	0.0089
SCZ_21926974	BIP_34002096	0.6073	0.0316	19.2043	3.41E-82	0.0699	0.0034	1.029	0.0154	0.1392	0.0096
SCZ_21926974	CDG_23453885	0.8877	0.0233	38.1726	0	0.1734	0.0129	1.0283	0.0114	0.5971	0.0096
SCZ_21926974	CDG_29906448	0.921	0.0204	45.0729	0	0.3484	0.0149	1.0275	0.0157	0.4197	0.0108
SCZ_21926974	CDG_31926635	0.5486	0.0378	14.5222	8.76E-48	0.0747	0.0037	1.0562	0.0151	0.1213	0.01
SCZ_21926974	DE_ukb-b-20045	0.3872	0.0824	4.6959	2.65E-06	0.0065	0.0015	1.011	0.0112	0.0036	0.0079
SCZ_21926974	DGLA_CHARGE	0.1491	0.1269	1.1748	0.2401	0.1592	0.1041	1.0014	0.0084	-0.0074	0.0065
SCZ_21926974	DHA_CHARGE	0.1214	0.1274	0.9526	0.3408	0.1224	0.0562	0.9972	0.0088	-0.0066	0.0065
SCZ_21926974	DHA_pct_UKB	0.1603	0.0443	3.6175	0.0003	0.1195	0.0114	1.0269	0.0321	-0.0193	0.008
SCZ_21926974	DHA_UKB	0.0951	0.0476	1.9993	0.0456	0.1031	0.0146	1.0672	0.0502	-0.0131	0.0084
SCZ_21926974	DPA_CHARGE	0.0183	0.0982	0.1862	0.8523	0.2026	0.0966	1.0042	0.0091	-0.0007	0.0066
